Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude,Agency Description,Color Description,Body Style Description
4560422661,01/10/2023,2225,,0000,CA,202304,,TOYT,PA,SL,130 CORONADO ST S,0403B,54,80.56E4+,RED ZONE,93,6478064.642215,1847522.028255,54 - DOT - HOLLYWOOD,SILVER,PASSENGER CAR
4560996042,01/10/2023,2134,,0000,WI,0,,FORD,PA,SL,650 GRAND AV S,,56,80.56E4+,RED ZONE,93,6484077.656953,1839875.918082,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4560996053,01/10/2023,2137,,0000,CA,202210,,MAZD,PA,BL,818 GRAND AV S,,56,80.56E4+,RED ZONE,93,6473451.136803,1726718.515756,56 - DOT - CENTRAL,BLUE,PASSENGER CAR
4560031836,01/10/2023,2050,,0000,CA,202307,,HOND,PA,BK,1251 CLOVERDALE AVE,0205B,51,80.56E4+,RED ZONE,93,,,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4560357782,01/10/2023,747,,0000,CA,202307,,TOYT,PA,GY,450 HAUSER BLVD,,54,80.56E4+,RED ZONE,93,6455538.60363,1846696.584858,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
4561040481,01/10/2023,2337,,0000,OR,202304,,NISS,PA,GY,4921 AUGUST ST,,55,80.56E4+,RED ZONE,93,6454758.9847,1828859.526608,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560617412,01/10/2023,747,,0000,CA,0,,LEXS,PA,SL,3620 BAGLEY AVE,,51,80.56E4+,RED ZONE,93,6441349.99737,1832922.666038,51 - DOT - WESTERN,SILVER,PASSENGER CAR
4560966001,01/10/2023,743,,0000,CA,202311,,TOYT,PA,SL,300 COMMONWEALTH AV S,,54,80.56E4+,RED ZONE,93,6475139.936417,1847598.112667,54 - DOT - HOLLYWOOD,SILVER,PASSENGER CAR
4559965535,01/10/2023,803,,0000,CA,0,,VOLK,PA,BK,5358 LOMA LINDA AVE,,54,80.56E4+,RED ZONE,93,6468934.820875,1859991.454203,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4559918580,01/10/2023,814,,0000,CA,202306,,HOND,PA,GY,1201 STONE ST,,56,80.56E4+,RED ZONE,93,6502904.98082,1841678.706025,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4558093315,01/10/2023,808,,0000,CA,0,,HOND,PA,BK,702 MARIPOSA AVE S,,54,80.56E4+,RED ZONE,93,6471122.223454,1853184.977651,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4561002865,01/10/2023,721,,0000,CA,202304,,CHEV,PA,SL,4200 KANSAS AVE,,55,80.56E4+,RED ZONE,93,6472648.255814,1825173.913878,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4560637981,01/10/2023,807,,0000,CA,202302,,BUIC,PA,BK,1701 WESTHOLME AVE,,51,80.56E4+,RED ZONE,93,6431370.08602,1842543.709477,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4560709602,01/10/2023,745,,0000,NJ,0,,LEXS,PA,GY,5400 TUJUNGA AVE,,53,80.56E4+,RED ZONE,93,6447032.019722,1884052.169585,53 - DOT - VALLEY,GREY,PASSENGER CAR
4560954451,01/10/2023,731,,0000,CA,202306,,AUDI,PA,BK,751 75TH ST W,,55,80.56E4+,RED ZONE,93,6474836.208168,1812210.840546,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4560637992,01/10/2023,809,,0000,CA,202309,,CHEV,PA,GY,1677 WESTHOLME AVE,,51,80.56E4+,RED ZONE,93,6431288.702422,1842666.821393,51 - DOT - WESTERN,GREY,PASSENGER CAR
4560935875,01/10/2023,2021,,0000,CA,202302,,LNDR,PA,SL,5950 FRANKLIN AVE,0402A,54,80.56E4+,RED ZONE,93,6465040.037997,1860839.912174,54 - DOT - HOLLYWOOD,SILVER,PASSENGER CAR
4560670343,01/10/2023,2043,,0000,CA,202306,,HOND,PA,RD,850 HOBART BL N,0402B,54,80.56E4+,RED ZONE,93,6469184.24577,1843177.243328,54 - DOT - HOLLYWOOD,RED,PASSENGER CAR
4560617390,01/10/2023,658,,0000,CA,202309,,TOYT,PA,WT,11700 GOSHEN AVE,,51,80.56E4+,RED ZONE,93,6421809.647423,1841005.605704,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4560498950,01/10/2023,714,,0000,CA,202302,,TOYT,PA,SL,1448 MIRAMAR ST,,56,80.56E4+,RED ZONE,93,6482230.725421,1844297.513159,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4560498913,01/10/2023,704,,0000,CA,202311,,BMW,PA,BK,253 WITMER ST,,56,80.56E4+,RED ZONE,93,6482039.695434,1844308.69021,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4561040256,01/10/2023,629,,0000,CA,202211,,LEXS,PA,WT,162 109TH ST W,,55,80.56E4+,RED ZONE,93,6478149.806362,6478149.806362,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4560498935,01/10/2023,709,,0000,CA,0,,HYUN,PA,GY,250 WITMER ST,,56,80.56E4+,RED ZONE,93,6482047.186482,1844323.162421,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4560709576,01/10/2023,646,,0000,CA,202312,,TOYT,PA,BK,11800 CHANDLER BLVD,,53,80.56E4+,RED ZONE,93,6443601.865731,1883882.686488,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4560570361,01/10/2023,1625,,0000,CA,202302,,LEXS,PA,BK,700 NORTH BROADWAY,,56,80.56E4+,RED ZONE,93,6489183.532998,1844426.989195,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4560947016,01/10/2023,807,,0000,CA,202304,,FRHT,PA,WT,325 2ND ST E,,56,80.56E4+,RED ZONE,93,6486865.668419,1841603.641372,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560966045,01/10/2023,809,,0000,CA,0,,BMW,PA,BK,2700 3RD ST W,,54,80.56E4+,RED ZONE,93,6477205.072425,1846609.363183,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4560567152,01/10/2023,724,,0000,CA,202309,,TOYT,PA,GY,947 ISLAND AVE,,55,80.56E4+,RED ZONE,93,6480625.542106,1743161.994622,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4559965524,01/10/2023,800,,0000,CA,202308,,FORD,PA,BL,5361 RUSSELL AVE,,54,80.56E4+,RED ZONE,93,6468921.410471,1860444.301273,54 - DOT - HOLLYWOOD,BLUE,PASSENGER CAR
4560567141,01/10/2023,720,,0000,CA,0,,CHRY,PA,WT,329 OPP ST W,,55,80.56E4+,RED ZONE,93,6480888.35397,6480888.35397,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4560542210,01/10/2023,2123,,0000,OH,202310,,TOYT,PA,BL,137 AVE 56,,56,80.56E4+,RED ZONE,93,6502811.430985,1862196.208244,56 - DOT - CENTRAL,BLUE,PASSENGER CAR
4560996075,01/10/2023,2145,,0000,CA,202306,,TOYT,PA,BL,1230 GRAND AV S,,56,80.56E4+,RED ZONE,93,6481793.870512,1836960.180699,56 - DOT - CENTRAL,BLUE,PASSENGER CAR
4560996064,01/10/2023,2139,,0000,CA,202206,,CHEV,PA,SL,818 GRAND AV S,,56,80.56E4+,RED ZONE,93,6473451.136803,1726718.515756,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4561154496,01/10/2023,705,,0000,CA,202209,,ACUR,PA,BK,100 KENMORE AVE N,0403B,54,80.56E4+,RED ZONE,93,6471863.213866,1848982.495686,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4561154485,01/10/2023,703,,0000,NJ,0,,TOYT,PA,GY,101 KENMORE AVE S,0403B,54,80.56E4+,RED ZONE,93,6471863.213866,1848982.495686,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
4561040293,01/10/2023,649,,0000,CA,202304,,CHEV,PA,WT,10970 SPRING ST S,,55,80.56E4+,RED ZONE,93,6477889.553312,1799263.526896,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561080263,01/10/2023,639,,0000,CA,4,,HYUN,PA,WT,1003 12TH ST,,55,80.56E4+,RED ZONE,93,6470747.432657,6470747.432657,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561080285,01/10/2023,652,,0000,CA,202308,,NISS,PA,BK,317 12TH ST,,55,80.56E4+,RED ZONE,93,6475339.65332,6475339.65332,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4560357675,01/10/2023,706,,0000,AK,202406,,NISS,PA,BL,3401 4TH ST W,,54,80.56E4+,RED ZONE,93,6472951.676161,1847027.961028,54 - DOT - HOLLYWOOD,BLUE,PASSENGER CAR
4560709580,01/10/2023,648,,0000,CA,202305,,TOYT,PA,OT,11800 CHANDLER BLVD,,53,80.56E4+,RED ZONE,93,6443601.865731,1883882.686488,53 - DOT - VALLEY,OTHER,PASSENGER CAR
4561040260,01/10/2023,637,,0000,CA,202306,,NISS,PA,GY,10809 SPRING ST S,,55,80.56E4+,RED ZONE,93,6477892.627478,1800013.359099,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4561080296,01/10/2023,653,,0000,CA,202209,,HOND,PA,BK,316 12TH ST,,55,80.56E4+,RED ZONE,93,6475339.65332,1725445.342244,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4560498961,01/10/2023,718,,0000,CA,202309,,TOYT,PA,SL,1501 MIRAMAR ST,,56,80.56E4+,RED ZONE,93,6482077.150672,1844381.051269,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4561101786,01/10/2023,717,,0000,CA,202302,,MERZ,PA,WT,116 WITMER ST,,56,80.56E4+,RED ZONE,93,6482681.398902,1845083.842337,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4561080300,01/10/2023,656,,0000,CA,202301,,LEXS,PA,WT,294 12TH ST,,55,80.56E4+,RED ZONE,93,6475474.419236,1725444.482349,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561164683,01/10/2023,629,,0000,CA,202303,,BUIC,PA,BK,8003 BROADWAY  S,,55,80.56E4+,RED ZONE,93,6477283.363671,1810451.519149,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4561164672,01/10/2023,625,,0000,CA,0,,INFI,PA,GY,8000 BROADWAY  S,,55,80.56E4+,RED ZONE,93,6477283.37098,1810458.626756,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4559965454,01/10/2023,730,,0000,CA,202310,,AUDI,PA,BK,3400 5TH ST W,,54,80.56E4+,RED ZONE,93,6472951.727164,1846317.951111,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4561017624,01/10/2023,746,,0000,CA,202305,,SUBA,PA,GY,3700 1ST ST W,,54,80.56E4+,RED ZONE,93,6472951.607024,1848978.576401,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
4561040385,01/10/2023,738,,0000,CA,202306,,HOND,PA,GY,10435 HOOVER ST S,,55,80.56E4+,RED ZONE,93,6474634.175714,6474634.175714,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560370430,01/10/2023,734,,0000,CA,202301,,HOND,PA,SL,5150 RIVERTON AVE,,53,80.56E4+,RED ZONE,93,6450980.386028,1882246.322994,53 - DOT - VALLEY,SILVER,PASSENGER CAR
4560663181,01/10/2023,728,,0000,CA,202307,,TOYT,PA,BK,1610 NORMANDIE AV N,,54,80.56E4+,RED ZONE,93,6470685.50786,1859098.52787,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4561040315,01/10/2023,654,,0000,CA,202212,,HOND,PA,BL,11074 SPRING ST S,,55,80.56E4+,RED ZONE,93,6477887.985248,6477887.985248,55 - DOT - SOUTHERN,BLUE,PASSENGER CAR
4561040282,01/10/2023,644,,0000,CA,202308,,FORD,PA,BK,10812 SPRING ST S,,55,80.56E4+,RED ZONE,93,6477892.572673,1799998.448129,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4561080274,01/10/2023,648,,0000,CA,202107,,TOYT,PA,GY,401 12TH ST,,55,80.56E4+,RED ZONE,93,6474787.207321,1725448.77065,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560357653,01/10/2023,700,,0000,TX,201903,,FORD,PA,BK,501 CATALINA ST S,,54,80.56E4+,RED ZONE,93,6472200.313145,1846316.511131,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4561164731,01/10/2023,702,,0000,CA,202309,,CHEV,PA,GY,6400 VICTORIA AVE S,,55,80.56E4+,RED ZONE,93,6460915.361545,1815905.440339,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560896900,01/10/2023,701,,0000,CA,202312,,TOYT,PA,GY,901 BONNIE BRAE ST N,,56,80.56E4+,RED ZONE,93,6477896.8404,1841556.232306,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4560896911,01/10/2023,717,,0000,CA,202309,,HOND,PA,WT,1757 3RD ST E,,56,80.56E4+,RED ZONE,93,6480345.200074,1844727.940949,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4561040271,01/10/2023,641,,0000,CA,202212,,FORD,PA,WT,10813 SPRING ST S,,55,80.56E4+,RED ZONE,93,6477892.581177,1800000.761901,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561040326,01/10/2023,705,,0000,CA,202301,,KIA,PA,WT,11226 BROADWAY S,,55,80.56E4+,RED ZONE,93,6477235.236045,6477235.236045,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4560498924,01/10/2023,707,,0000,CA,202205,,ACUR,PA,GO,250 WITMER ST,,56,80.56E4+,RED ZONE,93,6482047.186482,1844323.162421,56 - DOT - CENTRAL,GOLD,PASSENGER CAR
4559981193,01/10/2023,706,,0000,CA,202212,,TOYT,PA,WT,4600 BERRYMAN AVE,0501R,51,80.56E4+,RED ZONE,93,6437326.226134,1822083.070922,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4561040330,01/10/2023,708,,0000,CA,202212,,HOND,PA,BL,11220 BROADWAY S,,55,80.56E4+,RED ZONE,93,6477239.56691,6477239.56691,55 - DOT - SOUTHERN,BLUE,PASSENGER CAR
4561164705,01/10/2023,649,,0000,CA,202312,,NISS,PA,BL,7000 MADDEN AVE,,55,80.56E4+,RED ZONE,93,6462969.505567,1813942.147717,55 - DOT - SOUTHERN,BLUE,PASSENGER CAR
4561154474,01/10/2023,657,,0000,CA,202209,,TOYT,PA,WT,3850 1ST ST W,0403B,54,80.56E4+,RED ZONE,93,99999,99999,54 - DOT - HOLLYWOOD,WHITE,PASSENGER CAR
4561002821,01/10/2023,701,,0000,CA,0,,HOND,PA,BK,1500 LEIGHTON AVE,,55,80.56E4+,RED ZONE,93,6469374.135842,1827178.677916,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4561040304,01/10/2023,651,,0000,CA,202211,,MITS,PA,GY,159 110TH ST W,,55,80.56E4+,RED ZONE,93,6478175.86456,1799079.962422,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560366650,01/10/2023,808,,0000,CA,202304,,JEEP,PA,SL,1299 CENTRE ST S,,55,80.56E4+,RED ZONE,93,,,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4560741824,01/10/2023,756,,0000,CA,202306,,MAZD,PA,SL,1101 43RD ST W,,55,80.56E4+,RED ZONE,93,6472646.017016,1824511.583047,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4560828716,01/10/2023,810,,0000,CA,202301,,TOYT,PA,BL,11400 COLLINS ST,,53,80.56E4+,RED ZONE,93,6447023.29682,1885910.381892,53 - DOT - VALLEY,BLUE,PASSENGER CAR
4560498994,01/10/2023,747,,0000,CA,202304,,TOYT,PA,GY,250 LOMA DR,,56,80.56E4+,RED ZONE,93,6481426.684031,1844487.446937,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4560896922,01/10/2023,721,,0000,CA,202310,,KIA,PA,BL,1700 3RD ST E,,56,80.56E4+,RED ZONE,93,6480515.266392,1844642.466529,56 - DOT - CENTRAL,BLUE,PASSENGER CAR
4560954462,01/10/2023,733,,0000,CA,202307,,BUIC,PA,GY,7501 HOOVER ST S,,55,80.56E4+,RED ZONE,93,6474620.927257,1812210.395563,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560617401,01/10/2023,743,,0000,CA,202312,,KIA,PA,WT,9400 REGENT ST,,51,80.56E4+,RED ZONE,93,6441454.858969,1832676.313322,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4561127443,01/10/2023,739,,0000,MI,202306,,VOLK,PA,BK,5033 DENNY AV,,53,80.56E4+,RED ZONE,93,6451309.787671,1881568.435064,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4560229273,01/10/2023,2222,,0000,CA,202309,,HYUN,PA,SL,1147 62ND ST W,,55,80.56E4+,RED ZONE,93,,,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4560422672,01/10/2023,2226,,0000,CA,202305,,HOND,PA,WT,2500 2ND ST W,0403B,54,80.56E4+,RED ZONE,93,6478282.584979,1847025.265245,54 - DOT - HOLLYWOOD,WHITE,PASSENGER CAR
4560896885,01/10/2023,654,,0000,CA,202301,,JEEP,PA,WT,1816 BELLEVUE AVE,,56,80.56E4+,RED ZONE,93,6481939.025635,1848497.948295,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560357664,01/10/2023,704,,0000,CA,202208,,DODG,VN,WT,3400 4TH ST W,,54,80.56E4+,RED ZONE,93,6472951.676161,1847027.961028,54 - DOT - HOLLYWOOD,WHITE,VAN
4560498946,01/10/2023,712,,0000,CA,202310,,JEEP,PA,BK,1500 MIRAMAR ST,,56,80.56E4+,RED ZONE,93,6482077.150672,1844381.051269,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4561002832,01/10/2023,705,,0000,CA,202401,,KIA,PA,GY,1400 BROWNING BLVD,,55,80.56E4+,RED ZONE,93,6470697.402792,1826915.585216,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560963116,01/10/2023,1352,,0000,CA,0,,HOND,PA,BL,1410 20TH ST,,55,80.56E4+,RED ZONE,93,,,55 - DOT - SOUTHERN,BLUE,PASSENGER CAR
4560954090,01/10/2023,1351,,0000,CA,202103,,CHEV,PA,WT,355 BOYD ST,,56,80.56E4+,RED ZONE,93,6487934.188732,1839543.985706,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560406045,01/10/2023,1409,,0000,CA,202305,,CHEV,PA,BK,2843 COCHRAN AVE S,,55,80.56E4+,RED ZONE,93,,,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4561104881,01/10/2023,1628,,0000,CA,202401,,NISS,PA,BK,800 CLOVERDALE AVE,0102R,51,80.56E4+,RED ZONE,93,6456617.990749,1844604.548102,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4561022174,01/10/2023,1708,,0000,CA,0,,INTL,CM,WT,108 6TH ST W,,56,80.56E4+,RED ZONE,93,6485853.32786,1839034.518308,56 - DOT - CENTRAL,WHITE,COMMERCIAL
4561101823,01/10/2023,732,,0000,CA,202204,,HYUN,PA,BK,1575 2ND ST,,56,80.56E4+,RED ZONE,93,6481940.667527,1844772.805787,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4559965546,01/10/2023,809,,0000,CA,202210,,TOYT,PA,SL,5500 CARLTON WAY W,,54,80.56E4+,RED ZONE,93,6468044.365734,1859106.992774,54 - DOT - HOLLYWOOD,SILVER,PASSENGER CAR
4561101801,01/10/2023,725,,0000,CA,202211,,LEXS,PA,WT,1500 2ND ST,,56,80.56E4+,RED ZONE,93,6482459.833519,1844667.551033,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560405883,01/10/2023,811,,0000,CA,202304,,FORD,PA,GY,4701 FLOWER ST S,,55,80.56E4+,RED ZONE,93,,,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560366661,01/10/2023,812,,0000,CA,202212,,FORD,PA,GY,1302 CENTRE ST S,,55,80.56E4+,RED ZONE,93,6475445.137897,1725111.561243,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4559965502,01/10/2023,740,,0000,CA,202309,,HOND,PA,SL,444 ARDMORE AVE S,,54,80.56E4+,RED ZONE,93,6470118.424065,1851304.739939,54 - DOT - HOLLYWOOD,SILVER,PASSENGER CAR
4559965476,01/10/2023,734,,0000,CA,202300,,DODG,PA,BK,3801 5TH ST W,,54,80.56E4+,RED ZONE,93,6470698.99309,1846311.861939,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4560567163,01/10/2023,816,,0000,FL,202308,,TOYT,PU,BK,348 I ST W,,55,80.56E4+,RED ZONE,93,6480912.407411,1742711.956114,55 - DOT - SOUTHERN,BLACK,PICK-UP TRUCK
4560709613,01/10/2023,814,,0000,CA,202212,,TOYT,PA,SL,11323 HUSTON ST,,53,80.56E4+,RED ZONE,93,6447390.052614,1880796.115803,53 - DOT - VALLEY,SILVER,PASSENGER CAR
4558093293,01/10/2023,802,,0000,CA,202306,,NISS,PA,BK,685 MARIPOSA AVE S,,54,80.56E4+,RED ZONE,93,6471048.513119,1845052.745239,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4560954053,01/10/2023,1337,,0000,CA,202302,,MERZ,PA,SL,301 BOYD ST,,56,80.56E4+,RED ZONE,93,6487680.216108,1839646.870176,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4560988095,01/10/2023,1321,,0000,CA,12,,UNK,CM,BN,201 2ND ST E,,56,80.56E4+,RED ZONE,93,6487269.212152,1841288.789657,56 - DOT - CENTRAL,BROWN,COMMERCIAL
4560256654,01/10/2023,1316,,0000,CA,202308,,BMW,PA,BK,333 2ND ST E,,56,80.56E4+,RED ZONE,93,6486839.087976,1841624.383369,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4560850582,01/10/2023,1325,,0000,CA,202302,,TOYT,PU,WT,853 SANTEE ST S,,56,80.56E4+,RED ZONE,93,6485152.397676,1837271.724589,56 - DOT - CENTRAL,WHITE,PICK-UP TRUCK
4560842226,01/10/2023,1407,,0000,CA,0,,GRUM,OT,BN,2401 SICHEL ST,,56,80.56E4+,RED ZONE,93,6497140.539825,1849263.050785,56 - DOT - CENTRAL,BROWN,
4560116680,01/10/2023,1651,,0000,CA,202306,,HOND,VN,GY,101 CENTRAL AVE S,,56,80.56E4+,RED ZONE,93,6489248.091981,1840370.577837,56 - DOT - CENTRAL,GREY,VAN
4561024646,01/10/2023,1654,,0000,CA,202207,,FORD,PA,GY,200 90TH ST E,,55,80.56E4+,RED ZONE,93,6477948.973114,1805982.70486,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4561098802,01/10/2023,1713,,0000,CA,0,,OTHR,TR,WT,1020 MOTT ST S,,56,80.56E4+,RED ZONE,93,,,56 - DOT - CENTRAL,WHITE,TRAILER
4561069741,01/10/2023,1713,,0000,CA,0,,HOND,PA,GY,1000 GLENDON AVE,,51,80.56E4+,RED ZONE,93,6427184.897784,1845439.80979,51 - DOT - WESTERN,GREY,PASSENGER CAR
4561158490,01/10/2023,736,,0000,CA,202207,,KIA,PA,WT,5200 MELROSE AVE,,54,80.56E4+,RED ZONE,93,6466729.947839,1852919.319612,54 - DOT - HOLLYWOOD,WHITE,PASSENGER CAR
4561101790,01/10/2023,719,,0000,CA,202112,,DODG,PA,SL,201 WITMER ST,,56,80.56E4+,RED ZONE,93,6482459.833519,1844667.551033,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4559965513,01/10/2023,758,,0000,OK,202204,,KIA,PA,BK,1814 SERRANO AVE N,,54,80.56E4+,RED ZONE,93,6468664.577575,1860225.401473,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4560405894,01/10/2023,816,,0000,CA,202303,,MAZD,PA,BK,401 49TH ST W,,55,80.56E4+,RED ZONE,93,6476549.475603,1821885.283843,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4558093304,01/10/2023,807,,0000,CA,202211,,HOND,PA,WT,3200 7TH ST W,,54,80.56E4+,RED ZONE,93,6472195.780693,1844258.915608,54 - DOT - HOLLYWOOD,WHITE,PASSENGER CAR
4560828720,01/10/2023,816,,0000,CA,202306,,BMW,PA,GY,5600 CAMELLIA AVE,,53,80.56E4+,RED ZONE,93,6446050.156017,1885252.096105,53 - DOT - VALLEY,GREY,PASSENGER CAR
4560954484,01/10/2023,800,,0000,CA,202209,,NISS,PA,BL,7311 MAIN ST S,,55,80.56E4+,RED ZONE,93,,,55 - DOT - SOUTHERN,BLUE,PASSENGER CAR
4560963105,01/10/2023,1350,,0000,CA,0,,HOND,PA,WT,1401 20TH ST,,55,80.56E4+,RED ZONE,93,6474887.538294,1836396.615983,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561048085,01/10/2023,1413,,0000,CA,202102,,INFI,PA,BL,1300 SHATTO ST,,56,80.56E4+,RED ZONE,93,6481051.667485,1842353.436223,56 - DOT - CENTRAL,BLUE,PASSENGER CAR
4561063850,01/10/2023,1407,,0000,CA,202211,,MERZ,PA,WT,3400 7TH ST W,,54,80.56E4+,RED ZONE,93,6470529.279452,1844252.213269,54 - DOT - HOLLYWOOD,WHITE,PASSENGER CAR
4561095803,01/10/2023,1515,,0000,CA,11,,TOYT,PA,BL,940 CATALINA ST S,489R2,54,80.56E4+,RED ZONE,93,6472384.639095,1842351.051379,54 - DOT - HOLLYWOOD,BLUE,PASSENGER CAR
4561101845,01/10/2023,1508,,0000,CA,202202,,NISS,PA,BK,800 MAPLE AVE S,,56,80.56E4+,RED ZONE,93,6485579.073566,1837339.331408,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4560695672,01/10/2023,1444,,0000,WA,0,,TOYT,PA,GY,2641 VERMONT AV N,,54,80.56E4+,RED ZONE,93,6473480.712819,1865108.246742,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
4561101812,01/10/2023,730,,0000,CA,0,,MERZ,PA,SL,1575 2ND ST,,56,80.56E4+,RED ZONE,93,6481940.667527,1844772.805787,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4559849571,01/10/2023,1323,,0000,CA,202210,,NISS,PA,GY,646 BROADWAY  S,,56,80.56E4+,RED ZONE,93,6485127.634246,1839209.352534,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4561137582,01/10/2023,1319,,0000,CA,202210,,KIA,PA,BK,1357 ALBANY ST,,56,80.56E4+,RED ZONE,93,6478482.236927,1837927.797637,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4561196511,01/10/2023,1404,,0000,CA,0,,OTHR,TK,BN,548 BROADWAY  S,,56,80.56E4+,RED ZONE,93,6485524.456708,1839719.183545,56 - DOT - CENTRAL,BROWN,TRUCK
4561135832,01/10/2023,1338,,0000,CA,0,,MERZ,PA,SL,711 SAN PEDRO ST S,,56,80.56E4+,RED ZONE,93,6486835.978758,1837204.435851,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4561206462,01/10/2023,1343,,0000,CA,202308,,TOYT,PU,GY,2304 FAIR PARK AVE,,56,80.56E4+,RED ZONE,93,,,56 - DOT - CENTRAL,GREY,PICK-UP TRUCK
4560846264,01/10/2023,1606,,0000,CA,202309,,TOYT,PA,RD,1605 OLYMPIC BL  W,0207A,56,80.56E4+,RED ZONE,93,6478595.8309,1840406.783439,56 - DOT - CENTRAL,RED,PASSENGER CAR
4561070791,01/10/2023,1535,,0000,CA,9,,OLDS,CM,BN,659 BROADWAY  S,,56,80.56E4+,RED ZONE,93,6485077.953073,1839145.531387,56 - DOT - CENTRAL,BROWN,COMMERCIAL
